step,current_time,current_time_norm,queue_length_norm,avg_waiting_time_norm,max_lateness_risk_norm,urgent_jobs_norm,energy_tariff_norm,energy_tariff,action_type,oven_id,num_panels,reward,action_validation_reward,launch_reward,heating_reward,wait_reward,energy_cost_penalty,lateness_penalty,completion_reward,queue_length,completed_jobs,total_reward,total_energy_cost,total_lateness_penalty,late_jobs_count,terminated,truncated,oven_0_busy,oven_0_heating,oven_0_cooling,oven_0_time_to_completion,oven_0_time_to_ready,oven_0_temperature,oven_1_busy,oven_1_heating,oven_1_cooling,oven_1_time_to_completion,oven_1_time_to_ready,oven_1_temperature
146,146.0,0.10138889,0.7487043,0.82480025,0.9950548,0.9981779,0.33333334,0.5,2,1,0,-1.6548374180359595,0.0,0.0,0.09516258196404048,0.0,-0.75,-1.0,0.0,98,0,-30.237399331641747,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9048374
147,147.0,0.10208333,0.7530659,0.82624656,0.9950548,0.9981779,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,99,0,-30.33739933164175,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5079774,0.73214424,0.91118157
148,148.0,0.10277778,0.7573623,0.8277063,0.9950548,0.9981779,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,99,0,-30.43739933164175,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47770002,0.6996766,0.92302406
149,149.0,0.103472225,0.7573623,0.8328827,0.9950548,0.9981779,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,0,-30.53739933164175,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4462436,0.66403675,0.9384192
150,150.0,0.104166664,0.7615942,0.8342636,0.9950548,0.9981779,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,0,-30.637399331641753,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41364443,0.62510043,0.9548408
151,151.0,0.10486111,0.7615942,0.8392604,0.9950548,0.99835116,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,100,0,-30.737399331641754,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.37994897,0.5827829,0.9698939
152,152.0,0.10555556,0.7615942,0.84411937,0.9950548,0.99864984,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-30.837399331641755,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.34521404,0.5370496,0.98193634
153,153.0,0.10625,0.76576203,0.8453426,0.9950548,0.9987782,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-30.937399331641757,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30950692,0.487925,0.99036604
154,154.0,0.10694444,0.76576203,0.8500327,0.9950548,0.9987782,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-31.03739933164176,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.27290508,0.4355021,0.99550414
155,155.0,0.10763889,0.76576203,0.8545917,0.9950548,0.99889445,0.33333334,0.5,1,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-31.13739933164176,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23549575,0.37994897,0.99820167
156,156.0,0.108333334,0.76576203,0.8590228,0.9950548,0.99889445,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-31.23739933164176,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19737533,0.32151273,0.99940056
157,157.0,0.10902778,0.76576203,0.86332875,0.9950548,0.99889445,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-31.337399331641763,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1586485,0.26052046,0.99984014
158,158.0,0.10972222,0.76576203,0.8675125,0.9950548,0.99889445,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-31.437399331641764,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1194273,0.19737533,0.99996805
159,159.0,0.110416666,0.76576203,0.8715771,0.9950548,0.9989996,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-31.537399331641765,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07982977,0.1325488,0.9999957
160,160.0,0.11111111,0.76576203,0.87552524,0.9950548,0.9989996,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-31.637399331641767,-11.25,13.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03997868,0.06656808,0.9999997
161,161.0,0.11180556,0.76576203,0.8793599,0.9950548,0.9990948,0.33333334,0.5,2,1,0,-1.75,0.0,0.0,0.0,0.0,-0.75,-1.0,0.0,101,0,-33.38739933164177,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162,162.0,0.1125,0.76576203,0.8830837,0.9950548,0.9990948,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-33.48739933164177,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,163.0,0.11319444,0.76576203,0.88669956,0.9950548,0.99918085,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-33.58739933164177,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,164.0,0.11388889,0.76576203,0.8902101,0.9950548,0.99918085,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-33.68739933164177,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165,165.0,0.114583336,0.76576203,0.893618,0.9950548,0.99918085,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-33.78739933164177,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,166.0,0.115277775,0.76576203,0.89692587,0.9950548,0.99918085,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-33.887399331641774,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167,167.0,0.11597222,0.76576203,0.9001363,0.9950548,0.99918085,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-33.987399331641775,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168,168.0,0.11666667,0.76576203,0.9032518,0.9950548,0.9992588,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-34.08739933164178,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,169.0,0.11736111,0.76576203,0.906275,0.9950548,0.9992588,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-34.18739933164178,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9048374
170,170.0,0.11805555,0.76576203,0.9092082,0.9950548,0.9993293,0.33333334,0.5,1,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-34.28739933164178,-12.0,14.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7408182
171,171.0,0.11875,0.76576203,0.9120538,0.9950548,0.9993931,0.33333334,0.5,2,0,0,-0.75,0.0,0.0,1.0,0.0,-0.75,-1.0,0.0,101,0,-35.03739933164178,-12.75,15.002597953613371,0,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5488116
172,172.0,0.119444445,0.76576203,0.91481423,0.9950548,0.99955034,0.33333334,0.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-35.13739933164178,-12.75,15.002597953613371,0,False,False,0.0,1.0,0.0,0.5079774,0.73214424,0.06666667,0.0,0.0,1.0,0.0,0.0,0.36787945
173,173.0,0.12013889,0.76576203,0.91749173,0.9950548,0.99959314,0.33333334,0.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-35.23739933164178,-12.75,15.002597953613371,0,False,False,0.0,1.0,0.0,0.47770002,0.6996766,0.19111112,0.0,0.0,1.0,0.0,0.0,0.22313017
174,174.0,0.12083333,0.76576203,0.9200886,0.9950548,0.99959314,0.33333334,0.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-35.337399331641784,-12.75,15.002597953613371,0,False,False,0.0,1.0,0.0,0.4462436,0.66403675,0.35288888,0.0,0.0,1.0,0.0,0.0,0.12245643
175,175.0,0.121527776,0.76576203,0.922607,0.9950548,0.99959314,0.33333334,0.5,2,0,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-35.437399331641785,-12.75,15.002597953613371,0,False,False,0.0,1.0,0.0,0.41364443,0.62510043,0.52545184,0.0,0.0,1.0,0.0,0.0,0.060810063
176,176.0,0.12222222,0.76576203,0.9250492,0.9950548,0.9996319,0.33333334,0.5,2,1,0,-0.7773237224472925,0.0,0.0,0.9726762775527075,0.0,-0.75,-1.0,0.0,101,0,-36.21472305408908,-13.5,16.00259795361337,0,False,False,0.0,1.0,0.0,0.37994897,0.5827829,0.6836346,0.0,0.0,1.0,0.0,0.0,0.027323723
177,177.0,0.12291667,0.76576203,0.92741716,0.9950548,0.99966687,0.33333334,0.5,2,1,0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,101,0,-36.31472305408908,-13.5,16.00259795361337,0,False,False,0.0,1.0,0.0,0.34521404,0.5370496,0.8101807,0.0,1.0,0.0,0.5079774,0.73214424,0.09216881
